:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
XO58391,CSUU 100-3,COMPLETED,Summer2024,B-,4,9,Online,false
XO58391,CSLL 100,COMPLETED,Summer2024,B+,3,6,Hybrid,true
CR24529,BIII 100,COMPLETED,Summer2023,A,4,7,In-person,true
CR24529,CSUU 100-3,COMPLETED,Summer2023,A-,4,8,Online,true
CR24529,CSLL 100-1,COMPLETED,Fall2023,B,3,5,In-person,true
CR24529,BUUU 100,COMPLETED,Fall2023,B-,4,5,In-person,false
CR24529,BXXX 100,COMPLETED,Fall2023,B+,3,7,In-person,true
CR24529,CSOO 200,COMPLETED,Spring2024,B-,5,8,Online,false
CR24529,CSKK 100,COMPLETED,Spring2024,A-,3,5,Hybrid,true
CR24529,CSQQ 200,COMPLETED,Spring2024,C+,3,8,Online,false
CR24529,CSAA 100,COMPLETED,Spring2024,A,2,3,In-person,true
CR24529,BPPP 300,COMPLETED,Summer2024,B,3,8,Online,true
CR24529,CSEE 200,COMPLETED,Summer2024,B,2,4,Online,true
LO40190,CSEE 200,COMPLETED,Summer2022,A,2,5,In-person,true
LO40190,BLLL 100,COMPLETED,Summer2022,B,3,7,In-person,true
LO40190,BJJJ 100,COMPLETED,Summer2022,C,4,6,In-person,false
LO40190,BWWW 200,COMPLETED,Fall2022,D+,2,4,In-person,false
LO40190,CSAA 100,COMPLETED,Spring2023,B,2,4,In-person,true
LO40190,BAAA 100,COMPLETED,Spring2023,A,4,6,Online,true
LO40190,CSNN 100,COMPLETED,Summer2023,C,2,5,In-person,false
LO40190,CSTT 300-2,COMPLETED,Fall2023,A-,3,7,In-person,true
LO40190,CSRR 100,COMPLETED,Fall2023,B,4,4,Online,true
LO40190,BXXX 100,COMPLETED,Spring2024,B,3,7,In-person,true
LO40190,BTTT 200,COMPLETED,Summer2024,B+,2,3,In-person,true
LO40190,CSPP 100,COMPLETED,Summer2024,B,3,4,In-person,true
ZX20876,CSMM 100-8,COMPLETED,Spring2021,B+,3,6,In-person,true
ZX20876,BPPP 100,COMPLETED,Spring2021,B,4,5,In-person,true
ZX20876,CSEE 200,COMPLETED,Summer2021,A-,2,4,In-person,true
ZX20876,CSNN 100,COMPLETED,Fall2021,C+,2,7,Online,false
ZX20876,CSAA 100,COMPLETED,Spring2022,B,2,3,In-person,true
ZX20876,CSDD 100,COMPLETED,Spring2022,C+,2,5,In-person,false
ZX20876,BUUU 100,COMPLETED,Spring2022,A,4,6,Hybrid,true
ZX20876,BJJJ 100,COMPLETED,Summer2022,B,4,9,In-person,true
ZX20876,BTTT 200,COMPLETED,Summer2022,B,2,5,Online,true
ZX20876,BXXX 100,COMPLETED,Fall2022,B+,3,8,In-person,true
ZX20876,CSPP 200-1,COMPLETED,Fall2022,A-,1,2,Hybrid,true
ZX20876,BCCC 200-8,COMPLETED,Fall2022,A,3,7,Hybrid,true
ZX20876,BAAA 100,COMPLETED,Spring2023,A,4,7,Online,true
ZX20876,BCCC 200,COMPLETED,Spring2023,C+,1,3,In-person,false
ZX20876,BOOO 200,COMPLETED,Summer2023,B-,2,4,In-person,false
ZX20876,CSPP 100,COMPLETED,Summer2023,B,3,4,In-person,true
ZX20876,BVVV 300,COMPLETED,Fall2023,C+,3,6,In-person,false
ZX20876,BIII 300,COMPLETED,Spring2024,C,4,7,Hybrid,false
ZX20876,BKKK 200,COMPLETED,Spring2024,C,4,8,Hybrid,false
ZX20876,BBBB 200,COMPLETED,Spring2024,B-,1,6,Hybrid,false
ZX20876,BIII 100,COMPLETED,Summer2024,A-,4,5,In-person,true
ZX20876,CSDD 200,COMPLETED,Summer2024,A,3,6,Online,true
ZX20876,CSKK 300,COMPLETED,Summer2024,A-,4,7,In-person,true
HK52494,BLLL 100,COMPLETED,Spring2024,B,3,5,Online,true
HK52494,CSUU 100-3,COMPLETED,Spring2024,C+,4,6,In-person,false
HK52494,BAAA 200,COMPLETED,Spring2024,C,3,5,In-person,false
HK52494,CSYY 200-9,COMPLETED,Spring2024,A,3,7,In-person,true
HK52494,CSMM 100-8,COMPLETED,Spring2024,A,3,6,In-person,true
HK52494,CSLL 100,COMPLETED,Summer2024,C,3,6,In-person,false
HD00504,CSDD 200,COMPLETED,Summer2022,B,3,8,In-person,true
HD00504,BJJJ 100,COMPLETED,Fall2022,C+,4,5,In-person,false
HD00504,CSHH 100,COMPLETED,Fall2022,A-,3,5,Hybrid,true
HD00504,CSPP 100,COMPLETED,Spring2023,C+,3,5,Online,false
HD00504,CSRR 100,COMPLETED,Spring2023,C-,4,5,Online,false
HD00504,BIII 100,COMPLETED,Summer2023,B,4,5,In-person,true
HD00504,CSKK 300,COMPLETED,Summer2023,B-,4,10,Online,false
HD00504,CSFF 200,COMPLETED,Fall2023,B+,3,7,In-person,true
HD00504,CSLL 300,COMPLETED,Spring2024,C-,3,6,Hybrid,false
HD00504,BLLL 100,COMPLETED,Summer2024,B,3,6,Online,true
HD00504,CSUU 100-3,COMPLETED,Summer2024,B,4,5,In-person,true
DA42454,BJJJ 100,COMPLETED,Summer2024,B+,4,7,In-person,true
OS37523,BUUU 100,COMPLETED,Fall2022,A,4,5,In-person,true
OS37523,BLLL 300,COMPLETED,Spring2023,A-,3,7,In-person,true
OS37523,CSJJ 100,COMPLETED,Spring2023,B,3,5,Hybrid,true
OS37523,CSHH 100,COMPLETED,Spring2023,B-,3,5,In-person,false
OS37523,CSRR 100,COMPLETED,Spring2023,B,4,5,In-person,true
OS37523,CSLL 100,COMPLETED,Summer2023,C-,3,6,Online,false
OS37523,BLLL 100,COMPLETED,Fall2023,B+,3,4,Hybrid,true
OS37523,CSLL 100-1,COMPLETED,Spring2024,A,3,7,In-person,true
OS37523,CSKK 100,COMPLETED,Spring2024,D,3,4,Online,false
OS37523,CSMM 100-8,COMPLETED,Spring2024,B,3,5,In-person,true
OS37523,CSNN 100,COMPLETED,Summer2024,C,2,6,In-person,false
ZK40169,BAAA 200,COMPLETED,Spring2023,B+,3,5,Online,true
ZK40169,CSPP 100,COMPLETED,Summer2023,B,3,6,Online,true
ZK40169,CSDD 200,COMPLETED,Summer2023,C+,3,7,In-person,false
ZK40169,BPPP 100,COMPLETED,Fall2023,C-,4,7,In-person,false
ZK40169,CSMM 100,COMPLETED,Spring2024,C,2,4,Hybrid,false
ZK40169,CSUU 100-3,COMPLETED,Summer2024,A,4,6,Online,true
UE93284,BAAA 100,COMPLETED,Fall2023,B+,4,5,Online,true
UE93284,BXXX 100,COMPLETED,Fall2023,A,3,6,In-person,true
UE93284,CSLL 100-1,COMPLETED,Spring2024,D+,3,8,In-person,false
UE93284,CSLL 100,COMPLETED,Spring2024,B+,3,5,Online,true
UE93284,CSNN 100,COMPLETED,Spring2024,A,2,4,Online,true
UE93284,CSUU 100,COMPLETED,Spring2024,A,3,5,In-person,true
UE93284,BJJJ 100,COMPLETED,Summer2024,B,4,6,In-person,true
AY55895,CSPP 100,COMPLETED,Summer2024,C,3,3,Online,false
MZ74319,BVVV 200,COMPLETED,Fall2023,C+,2,5,In-person,false
MZ74319,CSDD 100,COMPLETED,Fall2023,B,2,5,In-person,true
MZ74319,CSFF 200,COMPLETED,Fall2023,B+,3,5,In-person,true
MZ74319,BAAA 200,COMPLETED,Fall2023,C+,3,5,Online,false
MZ74319,CSJJ 100,COMPLETED,Spring2024,A,3,4,In-person,true
MZ74319,CSUU 100,COMPLETED,Spring2024,B,3,7,Online,true
MZ74319,CSHH 100,COMPLETED,Spring2024,A-,3,6,In-person,true
MZ74319,CSLL 300,COMPLETED,Summer2024,A,3,8,Hybrid,true
MF94286,CSAA 100,COMPLETED,Fall2023,C,2,3,In-person,false
MF94286,CSMM 100-8,COMPLETED,Fall2023,D,3,6,In-person,false
MF94286,CSUU 100,COMPLETED,Fall2023,B+,3,4,In-person,true
MF94286,CSLL 100,COMPLETED,Fall2023,C+,3,4,In-person,false
MF94286,CSHH 100,COMPLETED,Spring2024,B-,3,5,Hybrid,false
MF94286,CSDD 100,COMPLETED,Spring2024,A,2,3,In-person,true
MF94286,CSOO 200,COMPLETED,Spring2024,A-,5,10,Online,false
MF94286,BTTT 200,COMPLETED,Spring2024,A-,2,3,Online,true
MF94286,CSPP 200-1,COMPLETED,Spring2024,C-,1,4,Hybrid,false
MF94286,BJJJ 100,COMPLETED,Summer2024,B+,4,8,In-person,true
MF94286,CSDD 200,COMPLETED,Summer2024,C+,3,9,Online,false
MF94286,CSUU 100-3,COMPLETED,Summer2024,C-,4,5,In-person,false
MF94286,CSLL 300,COMPLETED,Summer2024,A,3,8,Hybrid,true
MF94286,CSYY 200,COMPLETED,Summer2024,B,3,5,In-person,true
UW36881,BIII 100,COMPLETED,Summer2022,B,4,7,In-person,true
UW36881,BJJJ 100,COMPLETED,Summer2022,B-,4,6,In-person,false
UW36881,CSUU 100,COMPLETED,Fall2022,B,3,4,Online,true
UW36881,CSLL 100-1,COMPLETED,Spring2023,B,3,8,In-person,true
UW36881,CSAA 100,COMPLETED,Spring2023,A-,2,4,In-person,true
UW36881,CSUU 100-3,COMPLETED,Summer2023,B,4,7,Hybrid,true
UW36881,CSHH 100,COMPLETED,Fall2023,A-,3,8,Hybrid,true
UW36881,BWWW 200,COMPLETED,Fall2023,C+,2,6,In-person,false
UW36881,CSOO 200,COMPLETED,Spring2024,B+,5,8,Online,false
UW36881,CSPP 100,COMPLETED,Summer2024,B+,3,5,Online,true
UW36881,CSLL 100,COMPLETED,Summer2024,A-,3,5,Hybrid,true
UL58104,CSNN 100,COMPLETED,Summer2021,D+,2,5,Online,false
UL58104,BJJJ 100,COMPLETED,Summer2021,B+,4,6,In-person,true
UL58104,CSDD 200,COMPLETED,Summer2021,C,3,9,Online,false
UL58104,CSPP 200-1,COMPLETED,Fall2021,C,1,5,In-person,false
UL58104,BTTT 200,COMPLETED,Fall2021,B+,2,5,Online,true
UL58104,CSPP 100,COMPLETED,Spring2022,B,3,3,In-person,true
UL58104,CSRR 100,COMPLETED,Spring2022,A,4,7,In-person,true
UL58104,CSSS 300,COMPLETED,Spring2022,C+,2,7,Hybrid,false
UL58104,CSLL 100,COMPLETED,Summer2022,B+,3,5,In-person,true
UL58104,BLLL 100,COMPLETED,Summer2022,A-,3,5,In-person,true
UL58104,CSUU 100-3,COMPLETED,Summer2022,B+,4,4,In-person,true
UL58104,CSYY 200-9,COMPLETED,Fall2022,D+,3,6,Online,false
UL58104,CSLL 100-1,COMPLETED,Fall2022,C+,3,5,In-person,false
UL58104,CSEE 200,COMPLETED,Fall2022,A,2,5,In-person,true
UL58104,BVVV 200,COMPLETED,Spring2023,C+,2,5,In-person,false
UL58104,CSCC 300,COMPLETED,Spring2023,B,2,7,Online,true
UL58104,CSKK 300,COMPLETED,Summer2023,B-,4,10,Online,false
UL58104,BIII 100,COMPLETED,Summer2023,B+,4,7,Online,true
UL58104,CSMM 100-1,COMPLETED,Fall2023,A-,3,6,In-person,true
UL58104,CSQQ 200,COMPLETED,Fall2023,C,3,5,In-person,false
UL58104,CSMM 100-8,COMPLETED,Spring2024,B+,3,3,In-person,true
UL58104,BPPP 300,COMPLETED,Summer2024,A-,3,9,Hybrid,true
EM11165,CSAA 100,COMPLETED,Fall2023,A-,2,3,In-person,true
EM11165,CSMM 100,COMPLETED,Spring2024,F,2,5,In-person,false
EM11165,CSEE 200,COMPLETED,Spring2024,C+,2,4,In-person,false
EM11165,BJJJ 100,COMPLETED,Summer2024,B-,4,8,In-person,false
EM11165,CSPP 100,COMPLETED,Summer2024,B+,3,4,In-person,true
EM11165,CSDD 200,COMPLETED,Summer2024,B,3,7,In-person,true
AF67906,BLLL 100,COMPLETED,Summer2022,C,3,6,Online,false
AF67906,CSUU 100,COMPLETED,Fall2022,C+,3,6,Online,false
AF67906,CSAA 100,COMPLETED,Fall2022,C,2,4,In-person,false
AF67906,BPPP 100,COMPLETED,Fall2022,D,4,5,In-person,false
AF67906,BJJJ 200-2,COMPLETED,Spring2023,B,5,7,Hybrid,false
AF67906,CSEE 200,COMPLETED,Summer2023,B-,2,6,Online,false
AF67906,BTTT 200,COMPLETED,Summer2023,C-,2,3,In-person,false
AF67906,CSUU 100-3,COMPLETED,Summer2023,A-,4,5,Online,true
AF67906,CSJJ 100,COMPLETED,Fall2023,B-,3,6,Hybrid,false
AF67906,BOOO 200,COMPLETED,Fall2023,C+,2,7,Online,false
AF67906,CSNN 100,COMPLETED,Fall2023,A-,2,5,In-person,true
AF67906,CSPP 300,COMPLETED,Spring2024,B+,2,4,In-person,true
AF67906,CSFF 300,COMPLETED,Spring2024,C,3,8,In-person,false
AF67906,BJJJ 100,COMPLETED,Summer2024,B-,4,9,In-person,false
KI21431,CSDD 200,COMPLETED,Summer2022,A-,3,8,In-person,true
KI21431,CSPP 100,COMPLETED,Summer2022,A,3,5,Online,true
KI21431,CSKK 100,COMPLETED,Fall2022,D,3,7,Online,false
KI21431,BAAA 100,COMPLETED,Spring2023,B,4,6,In-person,true
KI21431,BIII 100,COMPLETED,Summer2023,C+,4,5,In-person,false
KI21431,BPPP 100,COMPLETED,Fall2023,D,4,6,In-person,false
KI21431,CSSS 300,COMPLETED,Fall2023,B+,2,7,Hybrid,true
KI21431,CSAA 100,COMPLETED,Fall2023,A-,2,3,In-person,true
KI21431,CSTT 300-2,COMPLETED,Spring2024,B+,3,5,In-person,true
KI21431,CSJJ 100,COMPLETED,Spring2024,B-,3,6,Hybrid,false
KI21431,BJJJ 100,COMPLETED,Summer2024,D+,4,7,In-person,false
KI21431,BPPP 300,COMPLETED,Summer2024,B+,3,9,Hybrid,true
KI21431,BOOO 200,COMPLETED,Summer2024,A,2,7,Online,true
KI21431,CSLL 100,COMPLETED,Summer2024,C-,3,5,Online,false
MW95226,CSOO 200,COMPLETED,Fall2023,B+,5,9,In-person,false
MW95226,CSLL 100-1,COMPLETED,Fall2023,B+,3,8,In-person,true
MW95226,CSNN 100,COMPLETED,Fall2023,B+,2,7,In-person,true
MW95226,BJJJ 100,COMPLETED,Spring2024,B+,4,9,In-person,true
MW95226,CSEE 200,COMPLETED,Summer2024,B+,2,5,In-person,true
MW95226,CSUU 100-3,COMPLETED,Summer2024,C,4,9,Hybrid,false
OL57622,CSFF 200,COMPLETED,Spring2022,A-,3,6,In-person,true
OL57622,CSUU 100,COMPLETED,Spring2022,A-,3,6,In-person,true
OL57622,CSYY 200-9,COMPLETED,Spring2022,D,3,7,Online,false
OL57622,CSDD 100,COMPLETED,Spring2022,B-,2,5,In-person,false
OL57622,BJJJ 100,COMPLETED,Summer2022,B-,4,7,In-person,false
OL57622,CSPP 100,COMPLETED,Summer2022,B,3,3,Online,true
OL57622,CSEE 200,COMPLETED,Summer2022,A,2,4,In-person,true
OL57622,CSNN 100,COMPLETED,Summer2022,A,2,7,Online,true
OL57622,CSUU 100-3,COMPLETED,Fall2022,B-,4,7,Online,false
OL57622,CSQQ 200,COMPLETED,Spring2023,A-,3,6,Hybrid,true
OL57622,BTTT 200,COMPLETED,Spring2023,B,2,5,Online,true
OL57622,BAAA 200,COMPLETED,Spring2023,D+,3,7,In-person,false
OL57622,BPPP 100,COMPLETED,Spring2023,A,4,5,Online,true
OL57622,CSDD 200,COMPLETED,Summer2023,B,3,8,Online,true
OL57622,CSKK 300,COMPLETED,Summer2023,B,4,8,In-person,true
OL57622,CSLL 100,COMPLETED,Fall2023,C+,3,5,Hybrid,false
OL57622,BUUU 100,COMPLETED,Fall2023,C,4,6,Hybrid,false
OL57622,CSMM 100,COMPLETED,Fall2023,A,2,3,Hybrid,true
OL57622,CSCC 300,COMPLETED,Spring2024,B+,2,5,Online,true
OL57622,BWWW 200,COMPLETED,Spring2024,D,2,4,In-person,false
OL57622,BVVV 200,COMPLETED,Spring2024,B,2,5,Online,true
OL57622,BLLL 100,COMPLETED,Summer2024,B,3,7,Online,true
OL57622,BIII 100,COMPLETED,Summer2024,B,4,5,Online,true
OL57622,BOOO 200,COMPLETED,Summer2024,B+,2,4,In-person,true
YU76279,BJJJ 100,COMPLETED,Summer2024,B,4,7,In-person,true
YU76279,CSUU 100-3,COMPLETED,Summer2024,A-,4,6,Online,true
ZC55706,BAAA 100,COMPLETED,Spring2021,B+,4,5,In-person,true
ZC55706,BLLL 100,COMPLETED,Summer2021,C-,3,7,In-person,false
ZC55706,CSPP 100,COMPLETED,Summer2021,B,3,6,In-person,true
ZC55706,CSEE 200,COMPLETED,Summer2021,A,2,3,In-person,true
ZC55706,CSNN 100,COMPLETED,Summer2021,C-,2,6,Online,false
ZC55706,CSYY 200-9,COMPLETED,Fall2021,D,3,7,Online,false
ZC55706,CSLL 100-1,COMPLETED,Spring2022,C,3,5,In-person,false
ZC55706,CSLL 100,COMPLETED,Summer2022,A,3,6,In-person,true
ZC55706,BIII 100,COMPLETED,Summer2022,B,4,4,In-person,true
ZC55706,CSDD 200,COMPLETED,Summer2022,B,3,8,In-person,true
ZC55706,CSMM 100-8,COMPLETED,Fall2022,B-,3,5,In-person,false
ZC55706,BTTT 200,COMPLETED,Fall2022,A,2,5,In-person,true
ZC55706,CSUU 100-3,COMPLETED,Fall2022,A,4,6,In-person,true
ZC55706,CSRR 100,COMPLETED,Fall2022,A,4,7,Online,true
ZC55706,CSJJ 100,COMPLETED,Spring2023,B,3,6,In-person,true
ZC55706,CSFF 200,COMPLETED,Spring2023,C+,3,6,Online,false
ZC55706,CSOO 200,COMPLETED,Spring2023,C-,5,9,Online,false
ZC55706,BJJJ 100,COMPLETED,Summer2023,B+,4,8,In-person,true
ZC55706,CSCC 300,COMPLETED,Summer2023,C,2,5,In-person,false
ZC55706,CSKK 300,COMPLETED,Summer2023,B,4,8,In-person,true
ZC55706,CSJJ 200,COMPLETED,Fall2023,C,3,6,In-person,false
ZC55706,BXXX 100,COMPLETED,Spring2024,B,3,6,In-person,true
ZC55706,BPPP 300,COMPLETED,Summer2024,C,3,7,Online,false
ZC55706,CSPP 300,COMPLETED,Summer2024,B+,2,6,Hybrid,true
HY20984,BIII 100,COMPLETED,Summer2024,B-,4,4,In-person,false
HY20984,CSNN 100,COMPLETED,Summer2024,B-,2,6,Online,false
KD09513,BTTT 200,COMPLETED,Summer2023,A,2,5,In-person,true
KD09513,CSPP 200-1,COMPLETED,Fall2023,B+,1,3,In-person,true
KD09513,CSHH 100,COMPLETED,Spring2024,C+,3,6,In-person,false
KD09513,BLLL 100,COMPLETED,Spring2024,B+,3,5,In-person,true
KD09513,CSYY 200,COMPLETED,Summer2024,D+,3,6,In-person,false
GQ61731,CSLL 100-1,COMPLETED,Fall2023,A-,3,5,In-person,true
GQ61731,CSMM 100-1,COMPLETED,Spring2024,B,3,4,Online,true
GQ61731,CSNN 100,COMPLETED,Summer2024,A,2,4,In-person,true
GQ61731,BJJJ 100,COMPLETED,Summer2024,C+,4,7,In-person,false
DM78893,CSOO 200,COMPLETED,Spring2022,D+,5,11,Online,false
DM78893,BUUU 100,COMPLETED,Spring2022,B,4,5,In-person,true
DM78893,CSNN 100,COMPLETED,Summer2022,B-,2,6,Online,false
DM78893,CSHH 100,COMPLETED,Fall2022,A,3,9,In-person,true
DM78893,BAAA 200,COMPLETED,Fall2022,B-,3,5,Online,false
DM78893,CSDD 100,COMPLETED,Spring2023,B+,2,4,In-person,true
DM78893,CSYY 200,COMPLETED,Spring2023,A-,3,7,In-person,true
DM78893,BTTT 200,COMPLETED,Summer2023,B-,2,5,Online,false
DM78893,BVVV 200,COMPLETED,Fall2023,C+,2,4,Online,false
DM78893,BKKK 100,COMPLETED,Spring2024,A-,3,4,Online,true
DM78893,CSLL 300,COMPLETED,Spring2024,B-,3,6,Online,false
DM78893,BLLL 100,COMPLETED,Summer2024,B+,3,8,In-person,true
RY22160,BLLL 100,COMPLETED,Summer2024,C+,3,8,Online,false
RY22160,CSUU 100-3,COMPLETED,Summer2024,B-,4,7,Online,false
YA56402,BAAA 200,COMPLETED,Fall2023,B,3,6,In-person,true
YA56402,BJJJ 100,COMPLETED,Spring2024,B,4,9,In-person,true
YA56402,CSUU 100,COMPLETED,Spring2024,B-,3,4,Online,false
YA56402,BIII 100,COMPLETED,Summer2024,B-,4,6,In-person,false
VB51674,CSUU 100,COMPLETED,Spring2024,A,3,6,In-person,true
VB51674,CSJJ 100,COMPLETED,Spring2024,B+,3,4,Hybrid,true
VB51674,CSPP 100,COMPLETED,Summer2024,D,3,3,Online,false
VB51674,CSUU 100-3,COMPLETED,Summer2024,D+,4,7,Hybrid,false
TB90693,CSPP 100,COMPLETED,Summer2023,B+,3,5,Online,true
TB90693,CSMM 100,COMPLETED,Fall2023,B+,2,3,Hybrid,true
TB90693,CSDD 100,COMPLETED,Fall2023,A,2,4,In-person,true
TB90693,BAAA 100,COMPLETED,Fall2023,C-,4,7,Online,false
TB90693,CSKK 300,COMPLETED,Fall2023,A,4,10,Online,true
TB90693,BJJJ 100,COMPLETED,Spring2024,B,4,7,In-person,true
TB90693,BTTT 200,COMPLETED,Spring2024,C,2,4,In-person,false
TB90693,CSRR 100,COMPLETED,Spring2024,C,4,5,In-person,false
TB90693,CSDD 200,COMPLETED,Summer2024,D,3,5,In-person,false
TB90693,BIII 100,COMPLETED,Summer2024,A-,4,6,In-person,true
NM04751,BLLL 100,COMPLETED,Fall2022,B,3,7,Hybrid,true
NM04751,CSDD 100,COMPLETED,Fall2022,B+,2,6,In-person,true
NM04751,CSEE 200,COMPLETED,Spring2023,B+,2,5,Online,true
NM04751,BTTT 200,COMPLETED,Summer2023,B+,2,3,In-person,true
NM04751,BJJJ 100,COMPLETED,Summer2023,B-,4,7,In-person,false
NM04751,BAAA 200-8,COMPLETED,Fall2023,B+,2,3,Hybrid,true
NM04751,BUUU 100,COMPLETED,Fall2023,A,4,6,In-person,true
NM04751,BKKK 200,COMPLETED,Spring2024,B+,4,9,Hybrid,true
NM04751,CSUU 100-3,COMPLETED,Spring2024,C-,4,6,Hybrid,false
NM04751,CSFF 200,COMPLETED,Spring2024,B+,3,6,Online,true
NM04751,CSNN 100,COMPLETED,Summer2024,A,2,6,Online,true
BM55272,CSKK 100,COMPLETED,Spring2024,B-,3,6,In-person,false
BM55272,CSYY 200-9,COMPLETED,Spring2024,F,3,5,Hybrid,false
BM55272,CSUU 100,COMPLETED,Spring2024,B,3,6,Online,true
BM55272,BLLL 100,COMPLETED,Summer2024,C+,3,8,Online,false
BM55272,CSUU 100-3,COMPLETED,Summer2024,B+,4,5,Hybrid,true
BM55272,CSPP 100,COMPLETED,Summer2024,B,3,3,Online,true
BM55272,CSNN 100,COMPLETED,Summer2024,C,2,5,In-person,false
ZK84285,CSPP 200-1,COMPLETED,Fall2022,C,1,3,In-person,false
ZK84285,CSHH 100,COMPLETED,Fall2022,C-,3,8,In-person,false
ZK84285,BXXX 100,COMPLETED,Fall2022,C,3,5,In-person,false
ZK84285,CSYY 200-9,COMPLETED,Spring2023,B,3,6,In-person,true
ZK84285,CSNN 100,COMPLETED,Summer2023,A-,2,7,In-person,true
ZK84285,CSPP 100,COMPLETED,Summer2023,B,3,4,In-person,true
ZK84285,BTTT 200,COMPLETED,Summer2023,B,2,5,In-person,true
ZK84285,BZZZ 200,COMPLETED,Fall2023,B,2,5,Online,true
ZK84285,BJJJ 100,COMPLETED,Fall2023,B+,4,9,In-person,true
ZK84285,CSRR 100,COMPLETED,Spring2024,A-,4,5,Online,true
ZK84285,CSLL 300,COMPLETED,Spring2024,C+,3,9,In-person,false
ZK84285,CSUU 100,COMPLETED,Spring2024,A,3,7,Online,true
ZK84285,CSUU 100-3,COMPLETED,Summer2024,D+,4,6,Online,false
ZK84285,CSDD 200,COMPLETED,Summer2024,C+,3,5,Online,false
ZK84285,CSEE 200,COMPLETED,Summer2024,B+,2,5,Online,true
GY73347,CSLL 100-1,COMPLETED,Spring2024,C+,3,6,In-person,false
GY73347,CSUU 100-3,COMPLETED,Summer2024,B+,4,5,Online,true
MC90815,CSOO 200,COMPLETED,Spring2023,C,5,11,Online,false
MC90815,BIII 100,COMPLETED,Spring2023,B+,4,6,In-person,true
MC90815,CSPP 100,COMPLETED,Summer2023,B+,3,4,Online,true
MC90815,CSDD 200,COMPLETED,Summer2023,A-,3,8,In-person,true
MC90815,CSNN 100,COMPLETED,Summer2023,B-,2,4,Online,false
MC90815,BLLL 100,COMPLETED,Fall2023,B,3,6,Hybrid,true
MC90815,CSAA 100,COMPLETED,Fall2023,B+,2,2,In-person,true
MC90815,CSMM 100-1,COMPLETED,Fall2023,C+,3,6,In-person,false
MC90815,CSKK 100,COMPLETED,Spring2024,B,3,6,Online,true
MC90815,BTTT 200,COMPLETED,Spring2024,A,2,3,In-person,true
MC90815,BJJJ 100,COMPLETED,Summer2024,B-,4,5,In-person,false
MC90815,CSKK 300,COMPLETED,Summer2024,C+,4,7,Online,false
MC90815,CSUU 100-3,COMPLETED,Summer2024,A,4,7,In-person,true
CG37090,CSMM 100-1,COMPLETED,Spring2023,A-,3,3,In-person,true
CG37090,BTTT 200,COMPLETED,Summer2023,A,2,5,Online,true
CG37090,CSMM 100,COMPLETED,Fall2023,B-,2,4,Hybrid,false
CG37090,BLLL 100,COMPLETED,Fall2023,A-,3,7,Hybrid,true
CG37090,BAAA 100,COMPLETED,Spring2024,A,4,5,Online,true
CG37090,CSEE 200,COMPLETED,Summer2024,B+,2,5,In-person,true
CG37090,CSNN 100,COMPLETED,Summer2024,B+,2,4,In-person,true
AQ89621,CSOO 200,COMPLETED,Fall2023,C+,5,8,In-person,false
AQ89621,CSYY 200-9,COMPLETED,Spring2024,C+,3,7,In-person,false
AQ89621,BIII 100,COMPLETED,Summer2024,B,4,6,Online,true
OK66787,BVVV 200,COMPLETED,Fall2023,B-,2,7,Online,false
OK66787,BAAA 200,COMPLETED,Fall2023,C+,3,5,In-person,false
OK66787,CSFF 200,COMPLETED,Spring2024,C+,3,5,In-person,false
OK66787,BKKK 100,COMPLETED,Spring2024,B-,3,6,In-person,false
OK66787,CSEE 200,COMPLETED,Spring2024,B+,2,6,In-person,true
OK66787,CSLL 100,COMPLETED,Summer2024,B+,3,7,Online,true
EO86277,CSEE 200,COMPLETED,Summer2024,B+,2,5,Online,true
WM12931,CSMM 100-1,COMPLETED,Spring2021,B-,3,4,In-person,false
WM12931,BUUU 100,COMPLETED,Spring2021,C-,4,4,In-person,false
WM12931,BLLL 100,COMPLETED,Summer2021,A-,3,6,In-person,true
WM12931,CSNN 100,COMPLETED,Summer2021,C+,2,5,In-person,false
WM12931,BLLL 300,COMPLETED,Fall2021,C+,3,9,In-person,false
WM12931,CSYY 200-9,COMPLETED,Spring2022,B+,3,6,Hybrid,true
WM12931,BIII 100,COMPLETED,Summer2022,B,4,7,Online,true
WM12931,CSDD 200,COMPLETED,Summer2022,B+,3,6,In-person,true
WM12931,CSEE 200,COMPLETED,Summer2022,D,2,5,Online,false
WM12931,CSAA 100,COMPLETED,Fall2022,A,2,4,In-person,true
WM12931,CSJJ 100,COMPLETED,Spring2023,B,3,4,In-person,true
WM12931,BAAA 100,COMPLETED,Spring2023,D+,4,5,In-person,false
WM12931,BTTT 200,COMPLETED,Summer2023,C+,2,5,In-person,false
WM12931,CSPP 300,COMPLETED,Summer2023,B+,2,8,Hybrid,true
WM12931,CSPP 100,COMPLETED,Summer2023,A,3,6,In-person,true
WM12931,BJJJ 100,COMPLETED,Fall2023,A-,4,8,In-person,true
WM12931,CSUU 100-3,COMPLETED,Fall2023,B-,4,6,Online,false
WM12931,CSMM 100-8,COMPLETED,Fall2023,A,3,5,In-person,true
WM12931,CSFF 300,COMPLETED,Spring2024,B-,3,6,In-person,false
WM12931,BPPP 300,COMPLETED,Spring2024,A-,3,9,Hybrid,true
WM12931,BXXX 100,COMPLETED,Spring2024,C+,3,6,In-person,false
