:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
PO25294,BBBB 200,COMPLETED,Summer2024,A,4,9,In-person,true
PE65742,CSVV 100,COMPLETED,Summer2024,C,3,7,Online,false
PE65742,CSMM 100,COMPLETED,Summer2024,B,2,7,In-person,true
HY15423,BFFF 100,COMPLETED,Summer2023,C-,3,6,In-person,false
HY15423,CSJJ 100-4,COMPLETED,Fall2023,B+,4,7,In-person,true
HY15423,CSYY 200-1,COMPLETED,Fall2023,B,2,5,In-person,true
HY15423,CSVV 100,COMPLETED,Spring2024,C,3,6,Hybrid,false
HY15423,BEEE 100,COMPLETED,Spring2024,B+,3,7,Hybrid,true
HY15423,BFFF 100-4,COMPLETED,Summer2024,B+,2,3,In-person,true
HY15423,BEEE 200,COMPLETED,Summer2024,B+,3,4,In-person,true
SJ51484,CSYY 200,COMPLETED,Summer2023,B,3,5,Hybrid,true
SJ51484,CSJJ 100-4,COMPLETED,Fall2023,D,4,8,In-person,false
SJ51484,BMMM 200,COMPLETED,Fall2023,B,2,5,Online,true
SJ51484,BBBB 100,COMPLETED,Spring2024,A,2,5,In-person,true
SJ51484,BFFF 100-4-1,COMPLETED,Spring2024,A-,3,6,Online,true
SJ51484,BUUU 100,COMPLETED,Summer2024,C,3,5,Online,false
RZ25271,CSMM 100,COMPLETED,Spring2021,C+,2,6,In-person,false
RZ25271,BEEE 200,COMPLETED,Spring2021,D+,3,7,In-person,false
RZ25271,CSJJ 100,COMPLETED,Spring2021,A-,2,5,In-person,true
RZ25271,BOOO 200-2,COMPLETED,Spring2021,A,3,9,In-person,true
RZ25271,BBBB 100-3,COMPLETED,Summer2021,A,3,7,Online,true
RZ25271,CSYY 200,COMPLETED,Summer2021,A-,3,4,Online,true
RZ25271,BUUU 100,COMPLETED,Summer2021,C+,3,4,Online,false
RZ25271,CSNN 100,COMPLETED,Fall2021,A-,4,5,Online,true
RZ25271,CSII 200,COMPLETED,Fall2021,B,4,8,In-person,true
RZ25271,BFFF 100-4,COMPLETED,Fall2021,B,2,4,In-person,true
RZ25271,CSEE 200,COMPLETED,Spring2022,B-,4,5,In-person,false
RZ25271,BHHH 100,COMPLETED,Spring2022,B-,2,5,In-person,false
RZ25271,BSSS 100,COMPLETED,Spring2022,C-,2,3,In-person,false
RZ25271,CSJJ 100-4,COMPLETED,Spring2022,B+,4,8,In-person,true
RZ25271,BMMM 200,COMPLETED,Spring2022,A,2,8,Online,true
RZ25271,CSKK 200-4,COMPLETED,Summer2022,C,4,7,In-person,false
RZ25271,CSYY 200-1,COMPLETED,Fall2022,A,2,5,In-person,true
RZ25271,CSVV 100,COMPLETED,Fall2022,C+,3,4,In-person,false
RZ25271,BRRR 300,COMPLETED,Fall2022,A,4,9,In-person,true
RZ25271,BQQQ 200,COMPLETED,Spring2023,B+,4,7,In-person,true
RZ25271,BGGG 300-2,COMPLETED,Spring2023,C,3,7,Online,false
RZ25271,BXXX 200,COMPLETED,Spring2023,A,5,8,Hybrid,false
RZ25271,BFFF 100,COMPLETED,Summer2023,C-,3,6,Hybrid,false
RZ25271,CSDD 200,COMPLETED,Summer2023,C+,3,8,In-person,false
RZ25271,BFFF 100-4-1,COMPLETED,Summer2023,B,3,7,In-person,true
RZ25271,BNNN 200-7,COMPLETED,Fall2023,A-,5,7,In-person,false
RZ25271,BBBB 200-9,COMPLETED,Fall2023,A,3,5,Online,true
RZ25271,BSSS 300,COMPLETED,Fall2023,B+,3,6,In-person,true
RZ25271,BJJJ 300,COMPLETED,Fall2023,B+,2,5,Online,true
RZ25271,CSRR 300-6-7,COMPLETED,Fall2023,C-,4,9,Online,false
RZ25271,CSAA 300-4,COMPLETED,Spring2024,B,4,7,In-person,true
RZ25271,CSRR 400,COMPLETED,Spring2024,D+,2,7,In-person,false
RZ25271,CSOO 100,COMPLETED,Spring2024,W,4,7,In-person,false
RZ25271,CSZZ 100,COMPLETED,Spring2024,C+,2,4,In-person,false
RZ25271,CSXX 100,COMPLETED,Spring2024,B-,3,7,In-person,false
RZ25271,CSGG 300-8,COMPLETED,Summer2024,B-,2,7,In-person,false
RZ25271,CSUU 200,COMPLETED,Summer2024,C+,3,5,Online,false
RZ25271,CSAA 200,COMPLETED,Summer2024,B-,3,5,In-person,false
TO97483,CSEE 200,COMPLETED,Fall2022,C,4,6,In-person,false
TO97483,CSYY 200-1,COMPLETED,Fall2022,B+,2,6,In-person,true
TO97483,CSJJ 100,COMPLETED,Spring2023,B,2,5,In-person,true
TO97483,BBBB 100-3,COMPLETED,Summer2023,B-,3,6,Online,false
TO97483,CSYY 200,COMPLETED,Summer2023,A,3,5,Online,true
TO97483,BQQQ 200,COMPLETED,Fall2023,A,4,5,In-person,true
TO97483,CSMM 100,COMPLETED,Fall2023,A-,2,6,In-person,true
TO97483,CSKK 200-4,COMPLETED,Spring2024,A,4,7,In-person,true
TO97483,BUUU 100,COMPLETED,Summer2024,W,3,5,Online,false
IR65653,BFFF 100-4-1,COMPLETED,Spring2024,A,3,5,In-person,true
IR65653,CSDD 200,COMPLETED,Spring2024,B+,3,7,In-person,true
IR65653,BSSS 100,COMPLETED,Spring2024,A,2,4,In-person,true
IR65653,BLLL 100,COMPLETED,Spring2024,B-,3,6,In-person,false
IR65653,CSVV 100,COMPLETED,Summer2024,B,3,9,Hybrid,true
IR65653,CSMM 100,COMPLETED,Summer2024,C-,2,7,In-person,false
IR65653,BFFF 100,COMPLETED,Summer2024,B,3,3,Online,true
VA49867,BFFF 100-4-1,COMPLETED,Fall2021,B,3,8,Online,true
VA49867,CSKK 200,COMPLETED,Fall2021,A-,4,9,In-person,true
VA49867,BUUU 100,COMPLETED,Fall2021,C+,3,4,In-person,false
VA49867,BEEE 200,COMPLETED,Fall2021,B+,3,6,In-person,true
VA49867,BFFF 100-4,COMPLETED,Spring2022,B-,2,4,In-person,false
VA49867,BHHH 100,COMPLETED,Spring2022,B+,2,5,Online,true
VA49867,BEEE 100,COMPLETED,Spring2022,A,3,6,In-person,true
VA49867,CSOO 100,COMPLETED,Spring2022,B-,4,4,In-person,false
VA49867,CSYY 200-1,COMPLETED,Spring2022,B,2,6,In-person,true
VA49867,BMMM 200,COMPLETED,Summer2022,A-,2,6,Online,true
VA49867,CSNN 100,COMPLETED,Summer2022,C,4,8,Online,false
VA49867,CSDD 200,COMPLETED,Summer2022,B,3,9,In-person,true
VA49867,CSOO 300,COMPLETED,Fall2022,C,3,10,Online,false
VA49867,CSII 200,COMPLETED,Fall2022,B+,4,6,In-person,true
VA49867,CSYY 200,COMPLETED,Spring2023,B+,3,6,Online,true
VA49867,BOOO 200-2,COMPLETED,Spring2023,B+,3,9,In-person,true
VA49867,CSMM 100,COMPLETED,Spring2023,B+,2,4,In-person,true
VA49867,BRRR 300,COMPLETED,Summer2023,B-,4,6,In-person,false
VA49867,BSSS 300,COMPLETED,Fall2023,C,3,8,In-person,false
VA49867,BFFF 100,COMPLETED,Fall2023,A-,3,6,In-person,true
VA49867,BUUU 300-4,COMPLETED,Fall2023,B-,2,8,In-person,false
VA49867,CSXX 100,COMPLETED,Spring2024,C+,3,4,Online,false
VA49867,BJJJ 300,COMPLETED,Spring2024,A-,2,5,In-person,true
VA49867,BWWW 200,COMPLETED,Spring2024,B-,3,7,In-person,false
VA49867,BBBB 200-9,COMPLETED,Summer2024,A,3,6,Online,true
VA49867,CSUU 200,COMPLETED,Summer2024,D+,3,5,Online,false
VA49867,CSGG 300-8,COMPLETED,Summer2024,C+,2,5,Online,false
VA49867,CSAA 200,COMPLETED,Summer2024,C+,3,6,In-person,false
VA49867,CSVV 100,COMPLETED,Summer2024,D+,3,8,Hybrid,false
YC47807,BFFF 100-4-1,COMPLETED,Summer2024,A-,3,8,Online,true
YC47807,CSDD 200,COMPLETED,Summer2024,B-,3,6,In-person,false
YC47807,BFFF 100-4,COMPLETED,Summer2024,D+,2,4,In-person,false
BY74112,BFFF 100,COMPLETED,Summer2023,B,3,4,In-person,true
BY74112,BBBB 100-3,COMPLETED,Summer2023,B+,3,4,Online,true
BY74112,BFFF 100-4-1,COMPLETED,Summer2023,A,3,8,Hybrid,true
BY74112,BMMM 200,COMPLETED,Fall2023,B+,2,8,In-person,true
BY74112,CSOO 100,COMPLETED,Spring2024,C,4,6,Online,false
BY74112,BJJJ 300,COMPLETED,Spring2024,C,2,6,Online,false
BY74112,BKKK 300,COMPLETED,Spring2024,C+,3,7,Hybrid,false
BY74112,CSYY 200,COMPLETED,Summer2024,C,3,4,Online,false
BY74112,CSDD 200,COMPLETED,Summer2024,A,3,7,Online,true
SR01489,CSZZ 100,COMPLETED,Fall2022,C-,2,6,In-person,false
SR01489,BHHH 100,COMPLETED,Fall2022,A-,2,5,Online,true
SR01489,CSNN 100,COMPLETED,Spring2023,C,4,6,In-person,false
SR01489,BBBB 100-3,COMPLETED,Summer2023,B,3,5,Online,true
SR01489,BEEE 200,COMPLETED,Summer2023,B,3,4,Online,true
SR01489,CSDD 200,COMPLETED,Summer2023,C+,3,10,In-person,false
SR01489,CSVV 100,COMPLETED,Fall2023,C+,3,7,Online,false
SR01489,CSII 200,COMPLETED,Spring2024,A-,4,8,In-person,true
SR01489,BMMM 200,COMPLETED,Summer2024,B,2,6,In-person,true
EG33172,BFFF 100-4-1,COMPLETED,Spring2023,A,3,7,Hybrid,true
EG33172,CSVV 100,COMPLETED,Summer2023,C+,3,8,Hybrid,false
EG33172,BBBB 100-3,COMPLETED,Summer2023,B,3,6,In-person,true
EG33172,CSMM 100,COMPLETED,Summer2023,B-,2,7,In-person,false
EG33172,BWWW 200,COMPLETED,Fall2023,B,3,8,In-person,true
EG33172,BSSS 100,COMPLETED,Spring2024,C+,2,3,In-person,false
EG33172,BEEE 200,COMPLETED,Summer2024,A-,3,7,Online,true
ZK44547,CSYY 200,COMPLETED,Spring2021,A,3,7,Hybrid,true
ZK44547,BBBB 100-3,COMPLETED,Summer2021,A-,3,5,In-person,true
ZK44547,CSOO 100,COMPLETED,Fall2021,C+,4,5,In-person,false
ZK44547,CSII 200,COMPLETED,Fall2021,A,4,5,In-person,true
ZK44547,BHHH 100,COMPLETED,Spring2022,B,2,5,In-person,true
ZK44547,CSKK 200-4,COMPLETED,Summer2022,A,4,8,In-person,true
ZK44547,BMMM 200,COMPLETED,Summer2022,A-,2,7,Online,true
ZK44547,BSSS 100,COMPLETED,Fall2022,B-,2,2,In-person,false
ZK44547,BEEE 200,COMPLETED,Spring2023,C+,3,6,Online,false
ZK44547,BQQQ 200,COMPLETED,Spring2023,B,4,6,In-person,true
ZK44547,CSDD 200,COMPLETED,Summer2023,B,3,9,In-person,true
ZK44547,BEEE 100,COMPLETED,Fall2023,B,3,6,Hybrid,true
ZK44547,BGGG 300-2,COMPLETED,Fall2023,B+,3,7,Online,true
ZK44547,CSAA 200,COMPLETED,Spring2024,A-,3,7,In-person,true
ZK44547,BFFF 100-4,COMPLETED,Spring2024,B-,2,4,In-person,false
ZK44547,BRRR 300,COMPLETED,Summer2024,B,4,8,Online,true
ZK44547,CSNN 100,COMPLETED,Summer2024,B,4,5,In-person,true
BG57612,CSKK 200,COMPLETED,Spring2023,A-,4,9,In-person,true
BG57612,BUUU 100,COMPLETED,Summer2023,B,3,5,Online,true
BG57612,BBBB 100-3,COMPLETED,Summer2023,C,3,8,Online,false
BG57612,BFFF 100-4-1,COMPLETED,Summer2023,A-,3,7,Online,true
BG57612,CSJJ 100,COMPLETED,Fall2023,B+,2,3,Online,true
BG57612,BFFF 100-4,COMPLETED,Spring2024,A-,2,3,In-person,true
BG57612,CSNN 100,COMPLETED,Summer2024,A-,4,6,Online,true
BG57612,BQQQ 200,COMPLETED,Summer2024,A-,4,6,In-person,true
YJ48483,BWWW 200,COMPLETED,Fall2023,B,3,8,In-person,true
YJ48483,CSZZ 100,COMPLETED,Fall2023,B+,2,6,Online,true
YJ48483,BEEE 100,COMPLETED,Fall2023,F,3,7,In-person,false
YJ48483,CSKK 200,COMPLETED,Spring2024,C-,4,8,In-person,false
YJ48483,BUUU 100,COMPLETED,Summer2024,C,3,4,In-person,false
YJ48483,BFFF 100-4,COMPLETED,Summer2024,B+,2,3,In-person,true
YP21996,CSKK 200-4,COMPLETED,Summer2021,C+,4,7,In-person,false
YP21996,BBBB 100-3,COMPLETED,Summer2021,A,3,7,In-person,true
YP21996,CSYY 200-1,COMPLETED,Fall2021,C-,2,7,In-person,false
YP21996,BEEE 100,COMPLETED,Fall2021,A-,3,6,In-person,true
YP21996,BUUU 100,COMPLETED,Fall2021,C-,3,3,In-person,false
YP21996,BEEE 200,COMPLETED,Fall2021,B-,3,5,Online,false
YP21996,BWWW 200,COMPLETED,Fall2021,A-,3,5,In-person,true
YP21996,CSJJ 100-4,COMPLETED,Spring2022,B,4,5,In-person,true
YP21996,CSYY 200,COMPLETED,Spring2022,B+,3,4,Hybrid,true
YP21996,CSNN 100,COMPLETED,Spring2022,B+,4,8,In-person,true
YP21996,BOOO 200-2,COMPLETED,Spring2022,B,3,9,In-person,true
YP21996,CSKK 200,COMPLETED,Spring2022,B-,4,10,In-person,false
YP21996,BFFF 100-4-1,COMPLETED,Summer2022,D+,3,9,Hybrid,false
YP21996,CSDD 200,COMPLETED,Summer2022,C,3,9,In-person,false
YP21996,CSMM 100,COMPLETED,Summer2022,B,2,6,In-person,true
YP21996,BMMM 200,COMPLETED,Fall2022,B-,2,4,In-person,false
YP21996,CSZZ 100,COMPLETED,Spring2023,B+,2,5,Online,true
YP21996,CSVV 200,COMPLETED,Spring2023,B,3,7,Hybrid,true
YP21996,BFFF 100,COMPLETED,Summer2023,B-,3,4,Online,false
YP21996,CSVV 100,COMPLETED,Summer2023,A,3,6,Hybrid,true
YP21996,BQQQ 200,COMPLETED,Summer2023,B+,4,8,In-person,true
YP21996,BFFF 100-4,COMPLETED,Summer2023,A,2,3,In-person,true
YP21996,CSXX 100,COMPLETED,Fall2023,B+,3,4,Online,true
YP21996,BUUU 300-4,COMPLETED,Fall2023,C-,2,8,Hybrid,false
YP21996,BJJJ 300,COMPLETED,Fall2023,A,2,5,In-person,true
YP21996,CSKK 300,COMPLETED,Fall2023,B-,3,9,In-person,false
YP21996,CSRR 300-6-7,COMPLETED,Fall2023,C+,4,7,Hybrid,false
YP21996,BNNN 200-7,COMPLETED,Spring2024,A-,5,11,In-person,false
YP21996,CSII 200,COMPLETED,Spring2024,B+,4,8,In-person,true
YP21996,CSRR 400,COMPLETED,Summer2024,B-,2,11,In-person,false
TG65306,BMMM 200,COMPLETED,Summer2024,B,2,6,In-person,true
TG65306,BFFF 100-4,COMPLETED,Summer2024,C+,2,3,In-person,false
PT53375,CSNN 100,COMPLETED,Summer2023,C+,4,5,Online,false
PT53375,BBBB 100-3,COMPLETED,Summer2023,B+,3,7,Online,true
PT53375,BEEE 200,COMPLETED,Summer2023,B+,3,7,In-person,true
PT53375,CSKK 200-4,COMPLETED,Summer2023,A,4,7,In-person,true
PT53375,CSII 200,COMPLETED,Fall2023,A,4,8,In-person,true
PT53375,CSKK 200,COMPLETED,Fall2023,A,4,8,In-person,true
PT53375,BFFF 100-4-1,COMPLETED,Fall2023,C,3,6,Hybrid,false
PT53375,BSSS 100,COMPLETED,Spring2024,B-,2,4,In-person,false
PT53375,CSDD 200,COMPLETED,Summer2024,A,3,5,In-person,true
RY90049,CSNN 100,COMPLETED,Spring2022,B+,4,5,Online,true
RY90049,CSDD 200,COMPLETED,Summer2022,B,3,7,Online,true
RY90049,BEEE 200,COMPLETED,Summer2022,A,3,6,Online,true
RY90049,BUUU 100,COMPLETED,Fall2022,D,3,4,Online,false
RY90049,BOOO 200-2,COMPLETED,Fall2022,A,3,10,In-person,true
RY90049,BXXX 200,COMPLETED,Spring2023,B+,5,8,In-person,false
RY90049,CSOO 100,COMPLETED,Spring2023,B+,4,7,In-person,true
RY90049,BFFF 100-4,COMPLETED,Summer2023,B-,2,4,In-person,false
RY90049,CSUU 200,COMPLETED,Summer2023,C,3,6,Online,false
RY90049,CSKK 200-4,COMPLETED,Summer2023,C+,4,6,In-person,false
RY90049,CSKK 200,COMPLETED,Fall2023,B,4,9,In-person,true
RY90049,BBBB 100,COMPLETED,Fall2023,A-,2,6,Hybrid,true
RY90049,CSII 200,COMPLETED,Fall2023,A,4,7,In-person,true
RY90049,BLLL 100,COMPLETED,Spring2024,B-,3,6,In-person,false
RY90049,BMMM 200,COMPLETED,Spring2024,A,2,6,In-person,true
RY90049,CSMM 100,COMPLETED,Spring2024,C+,2,7,In-person,false
RY90049,CSAA 200,COMPLETED,Summer2024,C+,3,5,In-person,false
DO92377,CSNN 100,COMPLETED,Summer2022,A-,4,6,In-person,true
DO92377,CSVV 100,COMPLETED,Summer2022,A,3,5,In-person,true
DO92377,CSMM 100,COMPLETED,Summer2022,D+,2,6,In-person,false
DO92377,BMMM 200,COMPLETED,Summer2022,C,2,7,In-person,false
DO92377,BEEE 200,COMPLETED,Summer2022,B,3,5,Online,true
DO92377,CSJJ 100,COMPLETED,Fall2022,A,2,4,In-person,true
DO92377,CSKK 200,COMPLETED,Fall2022,B+,4,6,In-person,true
DO92377,BFFF 100,COMPLETED,Fall2022,B,3,4,Hybrid,true
DO92377,BFFF 100-4-1,COMPLETED,Fall2022,A-,3,5,Online,true
DO92377,BWWW 200,COMPLETED,Spring2023,B,3,7,In-person,true
DO92377,BBBB 200-9,COMPLETED,Spring2023,A-,3,6,Online,true
DO92377,BKKK 300,COMPLETED,Spring2023,B-,3,11,Hybrid,false
DO92377,CSKK 200-4,COMPLETED,Spring2023,C+,4,8,In-person,false
DO92377,BBBB 100-3,COMPLETED,Summer2023,A-,3,7,In-person,true
DO92377,CSII 200,COMPLETED,Fall2023,C,4,5,In-person,false
DO92377,CSDD 200,COMPLETED,Fall2023,A,3,5,In-person,true
DO92377,BJJJ 300,COMPLETED,Fall2023,A,2,5,In-person,true
DO92377,BQQQ 300,COMPLETED,Spring2024,A,5,8,In-person,false
DO92377,BOOO 200-2,COMPLETED,Spring2024,A-,3,7,In-person,true
DO92377,CSPP 200,COMPLETED,Spring2024,B,3,5,In-person,true
DO92377,BGGG 300-1,COMPLETED,Spring2024,A,2,6,In-person,true
DO92377,BHHH 100,COMPLETED,Spring2024,A,2,4,Online,true
DO92377,BQQQ 200,COMPLETED,Summer2024,A-,4,6,In-person,true
DO92377,BUUU 100,COMPLETED,Summer2024,C+,3,5,In-person,false
DO92377,BRRR 300,COMPLETED,Summer2024,A-,4,6,Online,true
DO92377,BFFF 100-4,COMPLETED,Summer2024,A-,2,4,In-person,true
DO92377,CSYY 200,COMPLETED,Summer2024,B,3,7,In-person,true
MK60048,CSJJ 100-4,COMPLETED,Fall2023,A,4,5,In-person,true
MK60048,BBBB 100,COMPLETED,Spring2024,B+,2,4,Hybrid,true
MK60048,CSVV 100,COMPLETED,Summer2024,B,3,5,Hybrid,true
JM63799,CSNN 100,COMPLETED,Summer2022,A-,4,8,Online,true
JM63799,CSKK 200,COMPLETED,Fall2022,B+,4,6,In-person,true
JM63799,BBBB 100,COMPLETED,Fall2022,A-,2,5,Online,true
JM63799,CSII 200,COMPLETED,Spring2023,A-,4,7,In-person,true
JM63799,BMMM 200,COMPLETED,Summer2023,A,2,6,Online,true
JM63799,CSYY 200,COMPLETED,Summer2023,B,3,6,Online,true
JM63799,BEEE 200,COMPLETED,Summer2023,C+,3,6,In-person,false
JM63799,CSMM 100,COMPLETED,Fall2023,B,2,7,In-person,true
JM63799,BSSS 100,COMPLETED,Spring2024,C-,2,4,In-person,false
JM63799,BFFF 100-4-1,COMPLETED,Spring2024,A,3,7,Online,true
JM63799,BBBB 100-3,COMPLETED,Spring2024,C,3,6,In-person,false
JM63799,CSOO 100,COMPLETED,Spring2024,C,4,7,In-person,false
JM63799,CSVV 100,COMPLETED,Summer2024,A-,3,8,Hybrid,true
LF06366,CSII 200,COMPLETED,Spring2024,A,4,8,In-person,true
LF06366,CSMM 100,COMPLETED,Spring2024,A,2,4,In-person,true
LF06366,BEEE 200,COMPLETED,Spring2024,B-,3,7,In-person,false
LF06366,BFFF 100-4-1,COMPLETED,Summer2024,A,3,8,Online,true
LF06366,CSVV 100,COMPLETED,Summer2024,B+,3,8,Hybrid,true
GZ77459,BFFF 100-4-1,COMPLETED,Summer2022,C+,3,7,Online,false
GZ77459,CSDD 200,COMPLETED,Summer2022,A-,3,8,Online,true
GZ77459,CSII 200,COMPLETED,Fall2022,D+,4,6,In-person,false
GZ77459,BWWW 200-2,COMPLETED,Spring2023,B-,2,6,In-person,false
GZ77459,BFFF 100-4,COMPLETED,Spring2023,C,2,4,In-person,false
GZ77459,BBBB 100-3,COMPLETED,Summer2023,B-,3,6,In-person,false
GZ77459,CSYY 200,COMPLETED,Summer2023,B+,3,7,In-person,true
GZ77459,BUUU 100,COMPLETED,Fall2023,B-,3,3,Online,false
GZ77459,BQQQ 200,COMPLETED,Fall2023,B-,4,8,In-person,false
GZ77459,BFFF 100,COMPLETED,Spring2024,B-,3,4,In-person,false
GZ77459,BEEE 200,COMPLETED,Summer2024,A,3,4,In-person,true
GZ77459,BMMM 200,COMPLETED,Summer2024,C+,2,8,Online,false
GZ77459,BBBB 200-9,COMPLETED,Summer2024,C,3,6,In-person,false
SF03975,CSXX 100,COMPLETED,Fall2022,C-,3,5,In-person,false
SF03975,CSII 200,COMPLETED,Fall2022,B+,4,6,In-person,true
SF03975,BLLL 100,COMPLETED,Fall2022,B,3,7,In-person,true
SF03975,CSVV 100,COMPLETED,Spring2023,B+,3,7,Hybrid,true
SF03975,CSNN 100,COMPLETED,Spring2023,B+,4,6,In-person,true
SF03975,CSZZ 100,COMPLETED,Spring2023,C,2,4,In-person,false
SF03975,CSGG 300-8,COMPLETED,Summer2023,B+,2,7,In-person,true
SF03975,BFFF 100-4,COMPLETED,Summer2023,B,2,4,In-person,true
SF03975,BMMM 200,COMPLETED,Summer2023,A-,2,8,In-person,true
SF03975,BBBB 200,COMPLETED,Summer2023,B+,4,8,Hybrid,true
SF03975,BOOO 200,COMPLETED,Fall2023,A-,1,5,In-person,true
SF03975,BHHH 100,COMPLETED,Fall2023,D+,2,3,Online,false
SF03975,BSSS 300,COMPLETED,Spring2024,A,3,7,In-person,true
SF03975,BFFF 100,COMPLETED,Spring2024,B,3,3,In-person,true
SF03975,BUUU 100,COMPLETED,Summer2024,C+,3,3,In-person,false
SF03975,BBBB 200-9,COMPLETED,Summer2024,C,3,6,Online,false
SF03975,BRRR 300,COMPLETED,Summer2024,C,4,7,Online,false
XE47720,CSYY 200,COMPLETED,Spring2023,B,3,6,Online,true
XE47720,CSYY 200-1,COMPLETED,Spring2023,C+,2,5,In-person,false
XE47720,BFFF 100-4,COMPLETED,Spring2023,B,2,4,In-person,true
XE47720,CSJJ 100,COMPLETED,Spring2023,A-,2,4,Online,true
XE47720,CSDD 200,COMPLETED,Summer2023,C,3,7,In-person,false
XE47720,BFFF 100-4-1,COMPLETED,Summer2023,A-,3,6,In-person,true
XE47720,CSVV 100,COMPLETED,Summer2023,B+,3,5,Online,true
XE47720,CSKK 200-4,COMPLETED,Summer2023,B,4,9,In-person,true
XE47720,CSNN 100,COMPLETED,Summer2023,A-,4,5,In-person,true
XE47720,CSJJ 100-4,COMPLETED,Fall2023,D+,4,8,In-person,false
XE47720,CSKK 200,COMPLETED,Fall2023,A,4,10,In-person,true
XE47720,BMMM 200,COMPLETED,Fall2023,C,2,6,In-person,false
XE47720,CSII 200,COMPLETED,Spring2024,A,4,8,In-person,true
XE47720,CSKK 300,COMPLETED,Spring2024,B,3,8,In-person,true
XE47720,BSSS 300,COMPLETED,Spring2024,C-,3,9,In-person,false
XE47720,BBBB 100-3,COMPLETED,Summer2024,C+,3,5,Online,false
XE47720,BUUU 100,COMPLETED,Summer2024,A,3,4,Online,true
XE47720,BEEE 200,COMPLETED,Summer2024,B+,3,5,Online,true
XE47720,CSMM 100,COMPLETED,Summer2024,B-,2,5,In-person,false
WZ32012,CSZZ 100,COMPLETED,Fall2021,A,2,5,In-person,true
WZ32012,BFFF 100-4-1,COMPLETED,Fall2021,B+,3,6,Hybrid,true
WZ32012,BLLL 100,COMPLETED,Spring2022,A-,3,8,In-person,true
WZ32012,BWWW 200,COMPLETED,Spring2022,C-,3,5,In-person,false
WZ32012,BJJJ 300,COMPLETED,Spring2022,C,2,6,In-person,false
WZ32012,BEEE 100,COMPLETED,Spring2022,B,3,9,Hybrid,true
WZ32012,BFFF 100,COMPLETED,Summer2022,C+,3,3,Online,false
WZ32012,CSYY 200,COMPLETED,Summer2022,C+,3,6,In-person,false
WZ32012,BFFF 100-4,COMPLETED,Summer2022,A,2,3,In-person,true
WZ32012,BBBB 200,COMPLETED,Summer2022,B-,4,8,In-person,false
WZ32012,BUUU 100,COMPLETED,Summer2022,C+,3,4,Online,false
WZ32012,CSDD 200,COMPLETED,Fall2022,B,3,8,Online,true
WZ32012,CSJJ 100-4,COMPLETED,Fall2022,B,4,6,In-person,true
WZ32012,CSMM 100,COMPLETED,Fall2022,A-,2,6,In-person,true
WZ32012,BOOO 200-2,COMPLETED,Spring2023,B-,3,7,In-person,false
WZ32012,CSII 200,COMPLETED,Spring2023,A,4,6,In-person,true
WZ32012,BUUU 300-4,COMPLETED,Spring2023,A-,2,7,Hybrid,true
WZ32012,BBBB 100-3,COMPLETED,Summer2023,B,3,7,Online,true
WZ32012,CSKK 200-4,COMPLETED,Summer2023,B,4,8,In-person,true
WZ32012,BBBB 200-9,COMPLETED,Summer2023,B,3,6,In-person,true
WZ32012,BNNN 200-7,COMPLETED,Fall2023,A,5,10,In-person,false
WZ32012,CSKK 200,COMPLETED,Fall2023,B-,4,8,In-person,false
WZ32012,CSJJ 100,COMPLETED,Fall2023,B-,2,5,Online,false
WZ32012,BSSS 100,COMPLETED,Fall2023,B+,2,4,In-person,true
WZ32012,BQQQ 200,COMPLETED,Spring2024,C+,4,9,In-person,false
WZ32012,BMMM 200,COMPLETED,Summer2024,C+,2,6,In-person,false
WZ32012,BEEE 200,COMPLETED,Summer2024,C+,3,5,In-person,false
WZ32012,BNNN 200,COMPLETED,Summer2024,B-,3,7,In-person,false
WZ32012,BEEE 300,COMPLETED,Summer2024,B+,2,9,In-person,true
DJ74178,CSVV 100,COMPLETED,Summer2023,B,3,5,In-person,true
DJ74178,CSMM 100,COMPLETED,Fall2023,A-,2,4,In-person,true
DJ74178,BUUU 100,COMPLETED,Spring2024,B-,3,5,Online,false
DJ74178,CSXX 100,COMPLETED,Spring2024,B-,3,5,Online,false
DJ74178,BFFF 100,COMPLETED,Summer2024,C+,3,4,Online,false
FY05274,BMMM 200,COMPLETED,Summer2024,C-,2,5,Online,false
FY05274,CSYY 200,COMPLETED,Summer2024,B-,3,4,Hybrid,false
FY05274,CSNN 100,COMPLETED,Summer2024,A,4,5,In-person,true
VW09831,CSYY 200,COMPLETED,Spring2021,B+,3,5,In-person,true
VW09831,BEEE 200,COMPLETED,Summer2021,C,3,7,In-person,false
VW09831,BMMM 200,COMPLETED,Summer2021,A,2,5,Online,true
VW09831,CSNN 100,COMPLETED,Summer2021,C-,4,6,In-person,false
VW09831,CSKK 200-4,COMPLETED,Summer2021,C,4,6,In-person,false
VW09831,BBBB 100-3,COMPLETED,Summer2021,C+,3,8,In-person,false
VW09831,BXXX 200,COMPLETED,Fall2021,C+,5,11,Hybrid,false
VW09831,CSZZ 100,COMPLETED,Spring2022,B,2,6,In-person,true
VW09831,BOOO 200-2,COMPLETED,Spring2022,B,3,6,In-person,true
VW09831,BFFF 100,COMPLETED,Spring2022,C+,3,6,In-person,false
VW09831,BFFF 100-4-1,COMPLETED,Spring2022,D,3,6,Hybrid,false
